Country Name,Country Code,Series,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Afghanistan,AFG,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.47945,3.46201,2.6042,3.45446,3.69522,3.2558,4.22836,4.05887,..,..
Afghanistan,AFG,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,80.63546,80.93683,86.32884,85.90214,86.7296,83.50442,82.55836,82.08028,82.85025,..
Afghanistan,AFG,GDP at market prices (current US$),NY.GDP.MKTP.CD,15856574731.441,17804280538.1102,20001615788.6719,20561054090.3995,20484873230.2111,19907111418.9938,19362642266.6484,20191764940.1602,19362969582.3643,..
Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,543.303041863931,591.16234645088,641.872033785411,637.16504385598,613.856332882312,578.466352941708,547.228110150363,556.302138508508,520.896602719135,..
Afghanistan,AFG,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,100.07171,97.64164,103.49239,104.49843,105.91971,103.53452,102.48647,102.17579,103.99616,..
Afghanistan,AFG,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,118.6145,113.58244,119.8585,122.21875,124.20944,122.65498,121.52124,121.39005,124.22975,..
Afghanistan,AFG,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,61.9997,..,..,65.79363,..,..,..,64.43013,..
Afghanistan,AFG,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,48.99619,..,..,51.30789,..,..,..,49.19871,..
Afghanistan,AFG,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,74.30477,..,..,79.51016,..,..,..,78.91602,..
Albania,ALB,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,3.5393,..,3.43797,3.96209,3.61172,..,..
Albania,ALB,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,93.80494,95.78378,98.40964,101.15748,106.12752,107.29018,107.53385,108.87005,109.11123,106.44361
Albania,ALB,GDP at market prices (current US$),NY.GDP.MKTP.CD,11926962834.9645,12890867535.5568,12319784701.3346,12776277648.9159,13228244336.3241,11386927679.0875,11861353752.0672,13025064966.5784,15102500898.238,..
Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,4094.36211924475,4437.17806741261,4247.61427862374,4413.0817427964,4578.66672031333,3952.82945832578,4124.10890718622,4532.89016212124,5268.84850355919,..
Albania,ALB,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,..,13.78547,..,..,..,18.14513,17.72032,19.35248,20.62859,18.82147
Albania,ALB,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,8.04912,..,..,..,11.65752,11.64685,11.42044,10.22982,10.73629
Albania,ALB,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,..,86.21453,..,..,..,81.85487,82.27968,80.64752,79.37141,81.17853
Albania,ALB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,93.49047,95.00608,97.58513,99.98391,104.10804,105.54298,105.55386,107.0466,106.99342,104.81274
Albania,ALB,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,93.20702,94.31533,96.85884,98.95978,102.35866,104.03387,103.84185,105.46986,105.15258,103.38077
Albania,ALB,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,76.49879,79.0329,83.18275,87.05518,88.73256,87.41363,85.23001,84.96134,83.89356,85.01313
Albania,ALB,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,78.69764,81.55939,86.17241,90.22035,92.07545,90.64685,88.91327,89.25792,88.64442,90.16838
Albania,ALB,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,74.49205,76.75668,80.49384,84.20885,85.7227,84.4941,81.88938,81.07743,79.60931,80.37304
Algeria,DZA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,111.54048,112.78835,114.63906,116.31155,115.46546,112.99054,110.83654,108.89749,107.30229,104.85988
Algeria,DZA,GDP at market prices (current US$),NY.GDP.MKTP.CD,161205065469.309,200015355528.47,209062886917.045,209754763860.68,213808808746.696,165978425168.386,160032930353.764,167390266100.763,173757952824.25,..
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,4480.72453900113,5455.74133764262,5592.32609806051,5499.58148704572,5493.02558996263,4177.86751715913,3946.4214445883,4044.29837226523,4114.71506136896,..
Algeria,DZA,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,29.10561,26.11731,..,..,..,31.21939,31.06931,..,34.23498,..
Algeria,DZA,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,18.964,23.86494,..,..,..,23.10169,23.11815,..,20.77359,..
Algeria,DZA,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,70.89439,72.18274,..,..,..,66.62892,66.62658,..,63.4284,..
Algeria,DZA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,115.33758,116.56791,118.07959,119.53932,118.50281,115.87784,113.8302,111.76448,109.88282,107.33169
Algeria,DZA,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,118.97798,120.19236,121.38148,122.63853,121.4196,118.65021,116.70419,114.51654,112.35955,109.70358
Algeria,DZA,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,79.15408,80.86631,..,..,..,..,..,..,..,..
Algeria,DZA,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,80.71506,82.59009,..,..,..,..,..,..,..,..
Algeria,DZA,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,77.65034,79.20585,..,..,..,..,..,..,..,..
American Samoa,ASM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,GDP at market prices (current US$),NY.GDP.MKTP.CD,576000000,574000000,644000000,641000000,642000000,661000000,652000000,602000000,636000000,..
American Samoa,ASM,GDP per capita (current US$),NY.GDP.PCAP.CD,10271.2245225485,10294.3022651052,11568.7930012395,11505.3937142139,11507.2323493037,11843.3311832581,11696.9555623329,10823.4448040273,11466.6907058505,..
American Samoa,ASM,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.97663,2.98706,..,2.50616,3.07421,3.28035,3.23707,3.21709,3.24672,3.15162
Andorra,AND,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..
Andorra,AND,GDP at market prices (current US$),NY.GDP.MKTP.CD,3355695364.23841,3442062830.13622,3164615186.94591,3281585236.32501,3350736367.25488,2811489408.89431,2877311946.90265,3013387423.93509,3236543909.34844,..
Andorra,AND,GDP per capita (current US$),NY.GDP.PCAP.CD,39736.3540626699,41100.7299382214,38392.9439012206,40626.7516320228,42300.3341276669,36039.6534962289,37224.1089162924,39134.3933706717,42029.7627372989,..
Andorra,AND,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,..,..,7.31707,..,..,2.12766,5.55556,3.52941,13.46154,13.58025
Andorra,AND,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,..,3.65854,..,..,4.25532,4.16667,2.35294,9.61538,2.46914
Andorra,AND,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,..,..,92.68293,..,..,97.87234,94.44444,96.47059,86.53846,86.41975
Andorra,AND,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,..,..,..,..,..
Angola,AGO,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.42132,..,..,..,..,..,..,..,..,..
Angola,AGO,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,94.05665,92.45637,..,..,..,105.88815,..,..,..,..
Angola,AGO,GDP at market prices (current US$),NY.GDP.MKTP.CD,83799496611.2004,111789686464.441,128052853643.106,136709862831.194,145712200312.505,116193649124.151,101123851090.455,122123822333.59,105750987618.63,..
Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,3587.88379824396,4615.46802807906,5100.09580809767,5254.88233799616,5408.41049555432,4166.97968386501,3506.07288506966,4095.81294155857,3432.38573600893,..
Angola,AGO,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,..,..,..,..,..,12.01046,..,..,..,..
Angola,AGO,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,..,..,..,..,1.02267,..,..,..,..
Angola,AGO,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,..,..,..,..,..,87.98954,..,..,..,..
Angola,AGO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,105.78104,119.53014,..,..,..,113.47796,..,..,..,..
Angola,AGO,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,117.65417,146.93795,..,..,..,121.13591,..,..,..,..
Angola,AGO,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,54.82558,61.30225,..,..,..,..,..,..,..,..
Angola,AGO,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,47.98438,47.10121,..,..,..,..,..,..,..,..
Angola,AGO,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,61.77399,75.72563,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,107.29104,106.41579,105.35117,..,103.29183,103.16389,..,102.82641,104.59891,..
Antigua and Barbuda,ATG,GDP at market prices (current US$),NY.GDP.MKTP.CD,1148700000,1137637037.03704,1199948148.14815,1181448148.14815,1249733333.33333,1336692592.59259,1436585185.18519,1467977777.77778,1610574074.07407,..
Antigua and Barbuda,ATG,GDP per capita (current US$),NY.GDP.PCAP.CD,13049.2570545735,12746.2050243357,13272.4413293826,12909.7441775006,13501.5809223367,14286.0931598293,15197.6174551735,15383.4151884998,16726.9808079479,..
Antigua and Barbuda,ATG,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,9.18919,14.81481,4.72441,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,4.86486,2.77778,1.1811,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,90.81081,85.18519,95.27559,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,112.29296,110.57349,108.03018,..,106.04671,104.99062,..,103.66896,105.02127,..
Antigua and Barbuda,ATG,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,117.20388,114.65482,110.65004,..,108.73686,106.77373,..,104.49207,105.43367,..
Antigua and Barbuda,ATG,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,88.92472,86.78137,87.76225,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,90.27155,87.43567,92.74959,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,87.57459,86.12943,82.8182,..,..,..,..,..,..,..
Arab World,ARB,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,92.08309,91.42187,93.87269,92.85067,92.77944,92.52657,92.39304,92.61421,92.84049,93.07939
Arab World,ARB,GDP at market prices (current US$),NY.GDP.MKTP.CD,2097884309178.57,2487905323871.43,2744380705807.86,2853079422136.26,..,..,..,..,..,..
Arab World,ARB,GDP per capita (current US$),NY.GDP.PCAP.CD,6032.96195685802,7005.47954059534,7571.40240297227,7715.99867662883,..,..,..,..,..,..
Arab World,ARB,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,96.01291,95.59116,97.51347,96.37268,95.9846,95.49426,95.33702,95.39558,95.54203,95.64803
Arab World,ARB,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,99.77622,99.58408,100.99962,99.74426,99.05188,98.33335,98.15208,98.05461,98.12279,98.10018
Arab World,ARB,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,65.69621,66.19973,67.59951,67.35549,68.11011,68.86099,..,..,70.72196,..
Arab World,ARB,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,63.62753,64.09131,65.65433,65.4639,66.3556,67.32119,..,..,69.5166,..
Arab World,ARB,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,67.67361,68.21742,69.4586,69.16261,69.78654,70.33274,..,..,71.87087,..
Argentina,ARG,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.01971,5.29063,5.34583,5.43661,5.36144,5.77611,5.54549,5.46223,..,..
Argentina,ARG,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,116.22167,114.91864,113.53876,111.52934,111.34255,111.2357,110.60607,109.62778,..,..
Argentina,ARG,GDP at market prices (current US$),NY.GDP.MKTP.CD,423627422092.49,530163281574.658,545982375701.128,552025140252.246,526319673731.638,594749285413.212,557531376217.967,642695864756.35,519871519807.795,..
Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,10385.9644319555,12848.8641969705,13082.664325572,13080.2547323367,12334.7982453893,13789.060424772,12790.2424732447,14591.8633810541,11683.9496216363,..
Argentina,ARG,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,13.6301,13.62162,..,..,..,..,..,..,..,..
Argentina,ARG,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,9.64233,9.94865,..,..,..,..,..,..,..,..
Argentina,ARG,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,86.36272,86.37477,..,..,..,..,..,..,..,..
Argentina,ARG,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,116.97576,115.61473,114.22717,112.01195,111.45967,111.30341,110.73918,109.74146,..,..
Argentina,ARG,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,117.70344,116.28639,114.89138,112.47753,111.57263,111.3687,110.86754,109.85108,..,..
Argentina,ARG,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,98.11278,99.1762,99.65553,99.62271,100.59472,101.77252,103.08692,103.66227,..,..
Argentina,ARG,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,103.67738,105.54247,106.02768,106.21225,107.47232,108.88305,110.29586,111.0414,..,..
Argentina,ARG,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,92.70738,92.99846,93.47796,93.23969,93.93765,94.89464,96.11508,96.52722,..,..
Armenia,ARM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.249,3.14385,2.77248,2.65018,2.24724,2.80591,2.75812,2.70759,..,..
Armenia,ARM,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,100.71847,99.44019,99.61921,99.10623,97.53677,95.77111,94.96555,94.2442,92.6959,92.10543
Armenia,ARM,GDP at market prices (current US$),NY.GDP.MKTP.CD,9260284937.79782,10142111334.4961,10619320048.5857,11121465767.4067,11609512939.7542,10553337672.9872,10546135160.031,11527458565.7334,12433089919.0459,..
Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,3218.37270660563,3525.80474671153,3681.8574560431,3838.18580148382,3986.23162376713,3607.29669672271,3591.82927553023,3914.5012684128,4212.07094272937,..
Armenia,ARM,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,16.29907,..,..,..,..,13.29993,11.26061,14.7225,15.1664,17.14432
Armenia,ARM,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,26.02994,..,..,..,..,33.4918,29.68739,15.92813,19.33641,19.31934
Armenia,ARM,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,80.10114,..,..,..,..,82.89399,83.29586,80.27242,79.22681,78.85656
Armenia,ARM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,99.06499,98.47586,98.91774,98.44946,96.86599,95.00365,94.5179,94.08352,92.71525,91.84506
Armenia,ARM,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,97.65404,97.64802,98.31203,97.87988,96.28312,94.33617,94.12774,93.94301,92.73222,91.61639
Armenia,ARM,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,82.57584,..,..,..,..,..,..,..,77.17207,78.03961
Armenia,ARM,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,83.63464,..,..,..,..,..,..,..,80.13496,81.36964
Armenia,ARM,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,81.54404,..,..,..,..,..,..,..,74.55227,75.11777
Aruba,ABW,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,6.92927,6.11913,6.54906,6.50538,5.90521,5.97571,5.52415,..,..,..
Aruba,ABW,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,113.03634,103.71852,105.40282,114.72793,115.20468,..,..,..,..,..
Aruba,ABW,GDP at market prices (current US$),NY.GDP.MKTP.CD,2390502793.29609,2549720670.39106,2534636871.50838,2581564245.81006,2649720670.39106,2691620111.73184,2646927374.30168,2700558659.21788,..,..
Aruba,ABW,GDP per capita (current US$),NY.GDP.PCAP.CD,23512.6025956397,24985.9932813737,24713.6980451285,25025.0995629083,25533.5697803984,25796.3802506382,25239.6004109932,25630.2664922069,..,..
Aruba,ABW,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,20.54264,13.39031,15.10297,..,..,0,2.22222,..,..,..
Aruba,ABW,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,..,..,..,..,0,0,..,..,..
Aruba,ABW,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,79.45736,86.60969,84.89703,..,..,100,97.77778,..,..,..
Aruba,ABW,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,113.7943,105.25586,104.08713,116.0393,117.10809,..,..,..,..,..
Aruba,ABW,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,114.52933,106.73775,102.82369,117.29655,118.93408,..,..,..,..,..
Aruba,ABW,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,86.5538,83.5746,86.40076,..,..,..,..,..,..,..
Aruba,ABW,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,89.05981,86.4445,89.8299,..,..,..,..,..,..,..
Aruba,ABW,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,84.14835,80.84778,83.13396,..,..,..,..,..,..,..
Australia,AUS,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.55006,5.07451,4.869,5.22974,5.16477,5.31127,5.27678,5.12425,..,..
Australia,AUS,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,105.52375,105.54086,105.7682,105.83486,105.32171,101.61505,100.73303,100.33393,100.1046,..
Australia,AUS,GDP at market prices (current US$),NY.GDP.MKTP.CD,1146138465603.81,1396649906339.35,1546151783872.96,1576184467015.49,1467483705131.74,1351693984524.5,1208846993739.99,1330135756844.41,1433904348500.12,..
Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,52022.1255961876,62517.8337471503,68012.1479005934,68150.1070413215,62510.7911705641,56755.7217124249,49971.131456129,54066.4712686117,57373.6866841281,..
Australia,AUS,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,..,16.67866,..,17.00459,17.57165,17.63769,..,18.42957,17.39795,..
Australia,AUS,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,..,10.08412,..,9.79502,10.0645,10.68602,..,10.71823,12.08279,..
Australia,AUS,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,..,83.0714,..,82.81716,82.24497,82.33624,..,81.55252,82.57871,..
Australia,AUS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,105.61943,105.68968,105.98445,105.99385,105.45709,101.59991,100.74441,100.33898,100.16059,..
Australia,AUS,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,105.71003,105.83077,106.18947,106.14446,105.5852,101.5856,100.7552,100.34376,100.21372,..
Australia,AUS,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,133.05758,131.17207,126.40767,117.58541,..
Australia,AUS,"Gross enrolment ratio, primary to tertiary, female (%)",UIS.GER.1T6.F,..,..,..,..,..,136.31571,134.26299,129.83369,121.41431,..
Australia,AUS,"Gross enrolment ratio, primary to tertiary, male (%)",UIS.GER.1T6.M,..,..,..,..,..,129.9769,128.23953,123.14851,113.93687,..
Austria,AUT,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.70048,5.59227,5.4804,5.54711,5.44762,5.45658,5.48435,5.35804,..,..
Austria,AUT,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,99.125,99.25192,100.1678,100.63965,101.29374,101.52334,101.99711,102.96837,103.04343,..
Austria,AUT,GDP at market prices (current US$),NY.GDP.MKTP.CD,391892746544.69,431120310088.82,409425234155.263,430068712971.867,441996131736.508,381817565893.574,395227684138.862,417282900758.043,455285818035.125,..
Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,46858.0432733717,51374.9584066934,48567.69528642,50716.7087062864,51717.4959405515,44178.0473777432,45237.8050921543,47431.630607607,51461.9547804677,..
Austria,AUT,"Percentage of graduates from Science, Technology, Engineering and Mathematics programmes in tertiary education, both sexes (%)",UIS.FOSGP.5T8.F500600700,30.8604,30.32531,28.48385,28.45259,30.89188,29.2717,30.29507,..,31.03226,..
Austria,AUT,"Percentage of graduates from tertiary education graduating from Arts and Humanities programmes, both sexes (%)",SE.TER.GRAD.HU.ZS,7.73166,7.85286,8.78472,10.64865,8.67403,9.01365,7.49161,..,8.08207,..
Austria,AUT,"Percentage of graduates from programmes other than Science, Technology, Engineering and Mathematics in tertiary education, both sexes (%)",UIS.FOSGP.5T8.FNON500600700,68.83095,69.62284,71.40905,71.48878,69.03006,70.63977,69.62819,..,68.84372,..
Austria,AUT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,99.78978,99.7387,100.59906,101.21012,101.62819,101.99748,102.26436,103.11315,103.31685,..
